time_period,value,anomaly,upper_value,lower_value,key1,feedback_flag
3/3/21,687047.14,0,1557266.91,295711.32,Virginia,TRUE
3/4/21,1546065.4,0,1592541.88,330986.29,Virginia,TRUE
3/5/21,798498.57,0,1588351.94,326796.35,Virginia,TRUE
3/6/21,505142.37,0,1470629.25,209073.66,Virginia,TRUE
3/7/21,762463.89,0,1574104.36,312548.76,Virginia,TRUE
3/8/21,1045057.64,0,1474392.72,212837.13,Virginia,TRUE
3/9/21,748570.88,0,1472103.27,210547.68,Virginia,TRUE
3/10/21,1150969.87,0,1529668.27,268112.68,Virginia,TRUE
3/11/21,452361.43,0,1513467.78,251912.19,Virginia,TRUE
3/12/21,1301707.31,0,1535174.01,273618.42,Virginia,TRUE
3/13/21,833279.04,0,1546023.75,284468.16,Virginia,TRUE
3/14/21,609847.11,0,1522264.13,260708.53,Virginia,TRUE
3/15/21,1465785.8,0,1622335.11,360779.52,Virginia,TRUE
3/16/21,806656.86,0,1518894.03,257338.44,Virginia,TRUE
3/17/21,724249.46,0,1520117.64,258562.05,Virginia,TRUE
3/18/21,757135.82,0,1605153.57,343597.98,Virginia,TRUE
3/19/21,1096854.62,0,1453241.32,191685.73,Virginia,TRUE
3/20/21,767025.97,0,1424825.55,163269.96,Virginia,TRUE
3/21/21,1165885.24,0,1474766.28,213210.69,Virginia,TRUE
3/22/21,671184.65,0,1642425.26,380869.67,Virginia,TRUE
3/23/21,589884.26,0,1502799.18,241243.59,Virginia,TRUE
3/24/21,813431.51,0,1506930.3,245374.71,Virginia,TRUE
3/25/21,1535026.17,1,1499740.86,238185.27,Virginia,TRUE
3/26/21,638706.98,0,1535897.51,274341.92,Virginia,TRUE
3/27/21,721125.42,0,1641896.32,380340.73,Virginia,TRUE
3/28/21,1076345.82,0,1670878.52,409322.93,Virginia,TRUE
3/29/21,1193065.79,0,1649909.35,388353.76,Virginia,TRUE
3/30/21,1314013.73,0,1588231.25,326675.66,Virginia,TRUE
3/31/21,755903.89,0,1616543.13,354987.54,Virginia,TRUE
4/1/21,992519.44,0,1665374.97,403819.38,Virginia,TRUE
4/2/21,726195.18,0,1532711.71,271156.12,Virginia,TRUE
4/3/21,844490.23,0,1450690.73,189135.14,Virginia,TRUE
4/4/21,1378955.34,0,1508078.39,246522.8,Virginia,TRUE
4/5/21,533207.51,0,1640315.52,378759.93,Virginia,TRUE
4/6/21,722004.67,0,1583401.24,321845.65,Virginia,TRUE
4/7/21,897214.49,0,1566287.59,304731.99,Virginia,TRUE
4/8/21,1522456.81,1,1458468.89,196913.3,Virginia,TRUE
4/9/21,847030.13,0,1413479.36,151923.77,Virginia,TRUE
4/10/21,649876.3,0,1595425.29,333869.7,Virginia,TRUE
4/11/21,585011.14,0,1653211.1,391655.51,Virginia,TRUE
4/12/21,487065.36,0,1620941.46,359385.87,Virginia,TRUE
4/13/21,1977763.95,1,1523722.87,262167.28,Virginia,TRUE
4/14/21,1041312.12,0,1533074,271518.41,Virginia,TRUE
4/15/21,900846.84,0,1557097.22,295541.63,Virginia,TRUE
4/16/21,685734.89,0,1686625.4,425069.81,Virginia,TRUE
4/17/21,640515.84,0,1479572.21,218016.62,Virginia,TRUE
4/18/21,713960.33,0,1509889.8,248334.21,Virginia,TRUE
4/19/21,1662547.18,1,1586889.46,325333.87,Virginia,TRUE
4/20/21,510529.46,0,1516573.19,255017.6,Virginia,TRUE
4/21/21,993132.22,0,1518189.82,256634.23,Virginia,TRUE
4/22/21,1044121.9,0,1605418.74,343863.15,Virginia,TRUE
4/23/21,712755.87,0,1459147.91,197592.32,Virginia,TRUE
4/24/21,577013.96,0,1484577.33,223021.74,Virginia,TRUE
4/25/21,1285349.41,0,1512160.95,250605.36,Virginia,TRUE
4/26/21,907435.94,0,1532691.93,271136.34,Virginia,TRUE
4/27/21,670673.18,0,1484666.03,223110.44,Virginia,TRUE
4/28/21,925814.55,0,1504621.79,243066.2,Virginia,TRUE
4/29/21,792116.19,0,1519554.46,257998.87,Virginia,TRUE
4/30/21,895809.46,0,1402780.83,141225.24,Virginia,TRUE
5/1/21,641885.94,0,1445320.95,183765.36,Virginia,TRUE
5/2/21,1350664.78,0,1521629.82,260074.23,Virginia,TRUE
5/3/21,358805.08,1,1620659.15,359103.56,Virginia,TRUE
5/4/21,950591.81,0,1531404.79,269849.2,Virginia,TRUE
5/5/21,1199573.61,0,1607616.43,346060.84,Virginia,TRUE
5/6/21,1089598.98,0,1575738.54,314182.95,Virginia,TRUE
5/7/21,790263.85,0,1599388.71,337833.12,Virginia,TRUE
5/8/21,1100549.03,0,1587003.21,325447.61,Virginia,TRUE
5/9/21,1088306.21,0,1542711.05,281155.46,Virginia,TRUE
5/10/21,793140.84,0,1630454.59,368898.99,Virginia,TRUE
5/11/21,846031.08,0,1509519.75,247964.16,Virginia,TRUE
5/12/21,629125.49,0,1545033.24,283477.65,Virginia,TRUE
5/13/21,1308081.21,0,1551633.13,290077.54,Virginia,TRUE
5/14/21,462954.87,0,1441407.91,179852.32,Virginia,TRUE
5/15/21,1274325.11,0,1455195.89,193640.3,Virginia,TRUE
5/16/21,1095292.09,0,1614789.15,353233.56,Virginia,TRUE
5/17/21,290348.91,1,1590850.25,329294.66,Virginia,TRUE
5/18/21,924684.7,0,1653223.73,391668.14,Virginia,TRUE
5/19/21,1485875.29,0,1550742.96,289187.37,Virginia,TRUE
5/20/21,744786.37,0,1509643.66,248088.07,Virginia,TRUE
5/21/21,1418804.16,0,1696066.54,434510.94,Virginia,TRUE
5/22/21,482141.34,0,1616669.65,355114.05,Virginia,TRUE
5/23/21,768383.67,0,1572220.98,310665.38,Virginia,TRUE
5/24/21,1864093.59,1,1683844.09,422288.5,Virginia,TRUE
5/25/21,351044.26,0,1546055.8,284500.21,Virginia,TRUE
5/26/21,914331.57,0,1585722.81,324167.22,Virginia,TRUE
5/27/21,1130425.63,0,1588536,326980.41,Virginia,TRUE
5/28/21,973521.03,0,1528346.24,266790.65,Virginia,TRUE
5/29/21,684992.06,0,1587901.93,326346.34,Virginia,TRUE
5/30/21,748862.66,0,1609402.21,347846.62,Virginia,TRUE
5/31/21,1711549.82,1,1628367.6,366812.01,Virginia,TRUE
6/1/21,750071.93,0,1555879.16,294323.57,Virginia,TRUE
6/2/21,804430.49,0,1697876.03,436320.44,Virginia,TRUE
6/3/21,867460.8,0,1751762.14,490206.55,Virginia,TRUE
6/4/21,985336.87,0,1629889.36,368333.77,Virginia,TRUE
6/5/21,1604151.77,0,1630232.16,368676.56,Virginia,TRUE
6/6/21,1086852.1,0,1701680.98,440125.39,Virginia,TRUE
6/7/21,1127224.95,0,1760811.23,499255.64,Virginia,TRUE
6/8/21,734609.27,0,1636175.91,374620.32,Virginia,TRUE
6/9/21,1044169.24,0,1604135.79,342580.19,Virginia,TRUE
6/10/21,885650.05,0,1662761.38,401205.79,Virginia,TRUE
6/11/21,632124.47,0,1594653.66,333098.07,Virginia,TRUE
6/12/21,1305052.57,0,1565537.49,303981.89,Virginia,TRUE
6/13/21,1458017.89,0,1542005.29,280449.7,Virginia,TRUE
6/14/21,919255.51,0,1564534.9,302979.31,Virginia,TRUE
6/15/21,512933.83,0,1563817.7,302262.11,Virginia,TRUE
6/16/21,619040.84,0,1739133.84,477578.25,Virginia,TRUE
6/17/21,647634.8,0,1622783.43,361227.84,Virginia,TRUE
6/18/21,1146338.95,0,1597790.1,336234.51,Virginia,TRUE
6/19/21,2457447.24,1,1688809.54,427253.95,Virginia,TRUE
6/20/21,604351.64,0,1736957.01,475401.42,Virginia,TRUE
6/21/21,1013086.75,0,1806499.34,544943.75,Virginia,TRUE
6/22/21,1132207.73,0,1724169.44,462613.85,Virginia,TRUE
6/23/21,695670.07,0,1543690.49,282134.9,Virginia,TRUE
6/24/21,738708.59,0,1627015.57,365459.98,Virginia,TRUE
6/25/21,1089264.53,0,1590686.79,329131.2,Virginia,TRUE
6/26/21,1119276.28,0,1513735.43,252179.84,Virginia,TRUE
6/27/21,1148413.85,0,1594693.89,333138.29,Virginia,TRUE
6/28/21,1027569.87,0,1765891.56,504335.97,Virginia,TRUE
6/29/21,575686.01,0,1641472.24,379916.65,Virginia,TRUE
6/30/21,1001976.2,0,1608778.11,347222.52,Virginia,TRUE
7/1/21,1541369.78,0,1639611.88,378056.29,Virginia,TRUE
7/2/21,737564.19,0,1588711.48,327155.89,Virginia,TRUE
7/3/21,815599.02,0,1679956.6,418401.01,Virginia,TRUE
7/4/21,1325036.87,0,1742533.52,480977.93,Virginia,TRUE
7/5/21,940051.67,0,1721213.23,459657.64,Virginia,TRUE
7/6/21,1196539.64,0,1666356.48,404800.88,Virginia,TRUE
7/7/21,1179611.63,0,1655028.04,393472.45,Virginia,TRUE
7/8/21,996405.19,0,1655796.66,394241.07,Virginia,TRUE
7/9/21,872801.8,0,1614951.09,353395.5,Virginia,TRUE
7/10/21,661481.65,0,1578839.96,317284.37,Virginia,TRUE
7/11/21,1291203.81,0,1564281.8,302726.21,Virginia,TRUE
7/12/21,922917.27,0,1554089.7,292534.11,Virginia,TRUE
7/13/21,925899.55,0,1521018.5,259462.91,Virginia,TRUE
7/14/21,817301.47,0,1570287.9,308732.31,Virginia,TRUE
7/15/21,529337.95,0,1525251.9,263696.31,Virginia,TRUE
7/16/21,1160538.32,0,1467641.92,206086.33,Virginia,TRUE
7/17/21,931549.06,0,1432848.14,171292.55,Virginia,TRUE
7/18/21,936738.47,0,1534798.7,273243.11,Virginia,TRUE
7/19/21,788432.02,0,1597833.32,336277.73,Virginia,TRUE
7/20/21,664480.88,0,1518993.44,257437.85,Virginia,TRUE
7/21/21,1270552.33,0,1544320.43,282764.84,Virginia,TRUE
7/22/21,574857.79,0,1595377.53,333821.94,Virginia,TRUE
7/23/21,1127894.01,0,1535652.03,274096.44,Virginia,TRUE
7/24/21,1034019.67,0,1620378.91,358823.32,Virginia,TRUE
7/25/21,1254924.82,0,1555972.3,294416.71,Virginia,TRUE
7/26/21,639138.07,0,1669292.01,407736.41,Virginia,TRUE
7/27/21,1239706.83,0,1603117.93,341562.33,Virginia,TRUE
7/28/21,559303.02,0,1541986.02,280430.42,Virginia,TRUE
7/29/21,972373.23,0,1480450.14,218894.55,Virginia,TRUE
7/30/21,1183910.33,0,1538783.45,277227.86,Virginia,TRUE
7/31/21,531277.96,0,1482858.2,221302.61,Virginia,TRUE
8/1/21,784960.33,0,1626353.48,364797.89,Virginia,TRUE
8/2/21,1316255.8,0,1634553.24,372997.65,Virginia,TRUE
8/3/21,830367.89,0,1492558.74,231003.15,Virginia,TRUE
8/4/21,1303366.95,0,1632462.75,370907.16,Virginia,TRUE
8/5/21,634049.04,0,1650628.56,389072.96,Virginia,TRUE
8/6/21,709183.69,0,1570748.32,309192.73,Virginia,TRUE
8/7/21,1435787.69,0,1648241.17,386685.58,Virginia,TRUE
8/8/21,872907.62,0,1599089.92,337534.32,Virginia,TRUE
8/9/21,1025878.72,0,1659608.46,398052.87,Virginia,TRUE
8/10/21,1354955.62,0,1644079.06,382523.47,Virginia,TRUE
8/11/21,698905.16,0,1591112.65,329557.06,Virginia,TRUE
8/12/21,661956.31,0,1558103.71,296548.12,Virginia,TRUE
8/13/21,1119712.78,0,1486627.5,225071.91,Virginia,TRUE
8/14/21,990204.5,0,1428206.74,166651.15,Virginia,TRUE
8/15/21,602631.66,0,1482276.14,220720.54,Virginia,TRUE
8/16/21,794329.85,0,1723308.81,461753.22,Virginia,TRUE
8/17/21,928148.06,0,1589903.69,328348.1,Virginia,TRUE
8/18/21,816987.92,0,1599216.24,337660.65,Virginia,TRUE
8/19/21,1953462.49,1,1606788.52,345232.93,Virginia,TRUE
8/20/21,705111.87,0,1588955.68,327400.09,Virginia,TRUE
8/21/21,980574,0,1562232.21,300676.62,Virginia,TRUE
8/22/21,616424.26,0,1602623.51,341067.92,Virginia,TRUE
8/23/21,938284.55,0,1579628.5,318072.91,Virginia,TRUE
8/24/21,723221.56,0,1546841.94,285286.35,Virginia,TRUE
8/25/21,839323.98,0,1556778.12,295222.53,Virginia,TRUE
8/26/21,1396774.89,0,1604970.01,343414.41,Virginia,TRUE
8/27/21,994840.82,0,1618874.05,357318.46,Virginia,TRUE
8/28/21,975308.95,0,1626541.19,364985.6,Virginia,TRUE
8/29/21,914554.08,0,1653550.91,391995.32,Virginia,TRUE
8/30/21,1304397.42,0,1670148.98,408593.39,Virginia,TRUE
8/31/21,759029.35,0,1623605.32,362049.73,Virginia,TRUE
9/1/21,767989.02,0,1592254.03,330698.44,Virginia,TRUE
9/2/21,1117238.81,0,1633804.74,372249.15,Virginia,TRUE
9/3/21,1188270.12,0,1551120.1,289564.51,Virginia,TRUE
9/4/21,681031.57,0,1605067.08,343511.48,Virginia,TRUE
9/5/21,1166195.68,0,1681452.42,419896.83,Virginia,TRUE
9/6/21,994389.55,0,1708161.81,446606.22,Virginia,TRUE
9/7/21,1118795.94,0,1536543.76,274988.17,Virginia,TRUE
9/8/21,1042283.41,0,1611910.03,350354.44,Virginia,TRUE
9/9/21,908482,0,1595614.02,334058.43,Virginia,TRUE
9/10/21,506178.64,0,1536086.01,274530.41,Virginia,TRUE
9/11/21,1133777.15,0,1537254.57,275698.98,Virginia,TRUE
9/12/21,1012910.24,0,1606497.97,344942.38,Virginia,TRUE
9/13/21,846478.03,0,1606427.2,344871.61,Virginia,TRUE
9/14/21,1109113.66,0,1547411.46,285855.87,Virginia,TRUE
9/15/21,1266584.18,0,1532596.01,271040.41,Virginia,TRUE
9/16/21,512264.14,0,1492642.15,231086.55,Virginia,TRUE
9/17/21,612303.32,0,1424873.25,163317.66,Virginia,TRUE
9/18/21,955250.62,0,1385526.39,123970.8,Virginia,TRUE
9/19/21,694019.86,0,1394243.39,132687.8,Virginia,TRUE
9/20/21,640880.33,0,1475984.33,214428.74,Virginia,TRUE
9/21/21,815823.45,0,1466294.63,204739.04,Virginia,TRUE
9/22/21,1067200.16,0,1499281.73,237726.14,Virginia,TRUE
9/23/21,688728.19,0,1494127.81,232572.22,Virginia,TRUE
9/24/21,1063710.28,0,1466708.87,205153.28,Virginia,TRUE
9/25/21,1111341.98,0,1531701.65,270146.06,Virginia,TRUE
9/26/21,618729.06,0,1502553.2,240997.61,Virginia,TRUE
9/27/21,717732.33,0,1555708.66,294153.07,Virginia,TRUE
9/28/21,1252910.7,0,1475400.57,213844.98,Virginia,TRUE
9/29/21,602758.02,0,1521735.41,260179.82,Virginia,TRUE
9/30/21,665093.85,0,1539918.74,278363.15,Virginia,TRUE
10/1/21,1020788.56,0,1458574.62,197019.03,Virginia,TRUE
10/2/21,1360867.51,0,1512797.15,251241.56,Virginia,TRUE
10/3/21,706799.02,0,1591865.71,330310.12,Virginia,TRUE
10/4/21,417108.08,0,1677706.16,416150.57,Virginia,TRUE
10/5/21,1614606.2,1,1547338.21,285782.61,Virginia,TRUE
10/6/21,895834.87,0,1578352.52,316796.92,Virginia,TRUE
10/7/21,870254.49,0,1637774.66,376219.06,Virginia,TRUE
10/8/21,627447.76,0,1696395.23,434839.63,Virginia,TRUE
10/9/21,1503149.34,0,1669776.93,408221.34,Virginia,TRUE
10/10/21,1083540.64,0,1679332.37,417776.77,Virginia,TRUE
10/11/21,1096236.65,0,1683516.35,421960.76,Virginia,TRUE
10/12/21,1410415.93,0,1640549.21,378993.62,Virginia,TRUE
10/13/21,702319.88,0,1579203.79,317648.2,Virginia,TRUE
10/14/21,503819.85,0,1609035.76,347480.17,Virginia,TRUE
10/15/21,845912.67,0,1503639.66,242084.07,Virginia,TRUE
10/16/21,998913.06,0,1402112,140556.41,Virginia,TRUE
10/17/21,1253151.07,0,1402220.86,140665.26,Virginia,TRUE
10/18/21,627248.51,0,1563387.64,301832.05,Virginia,TRUE
10/19/21,681860.1,0,1475600.99,214045.4,Virginia,TRUE
10/20/21,442678.86,0,1538064.18,276508.58,Virginia,TRUE
10/21/21,1236264.85,0,1446131.62,184576.03,Virginia,TRUE
10/22/21,750640.99,0,1467976.29,206420.7,Virginia,TRUE
10/23/21,1361337,0,1537695.98,276140.39,Virginia,TRUE
10/24/21,570409.85,0,1645771.82,384216.23,Virginia,TRUE
10/25/21,1048945.74,0,1657064.56,395508.96,Virginia,TRUE
10/26/21,1152035.71,0,1568421.35,306865.76,Virginia,TRUE
10/27/21,938806.73,0,1527148.15,265592.56,Virginia,TRUE
10/28/21,919591.48,0,1563980.9,302425.31,Virginia,TRUE
10/29/21,649373.46,0,1485210.37,223654.78,Virginia,TRUE
10/30/21,997606.23,0,1467814.31,206258.72,Virginia,TRUE
10/31/21,789025.76,0,1520062.82,258507.23,Virginia,TRUE
11/1/21,766336.58,0,1623484.1,361928.51,Virginia,TRUE
11/2/21,1012401.07,0,1602932.14,341376.55,Virginia,TRUE
11/3/21,1044143.28,0,1566508.45,304952.86,Virginia,TRUE
11/4/21,1247817.95,0,1604922.67,343367.07,Virginia,TRUE
11/5/21,1024744.58,0,1620201.97,358646.38,Virginia,TRUE
11/6/21,667822.08,0,1693101.41,431545.82,Virginia,TRUE
11/7/21,1018711.91,0,1659192.54,397636.95,Virginia,TRUE
11/8/21,1142076.31,0,1630570.93,369015.34,Virginia,TRUE
11/9/21,1504834.9,0,1543507.42,281951.83,Virginia,TRUE
11/10/21,546378.19,0,1585291,323735.41,Virginia,TRUE
11/11/21,651744.17,0,1556179.87,294624.27,Virginia,TRUE
11/12/21,934534.86,0,1550814.29,289258.7,Virginia,TRUE
11/13/21,885488.82,0,1432134.33,170578.74,Virginia,TRUE
11/14/21,775720.6,0,1540926.15,279370.56,Virginia,TRUE
11/15/21,1373301.88,0,1587014.32,325458.73,Virginia,TRUE
11/16/21,656212.98,0,1536951.68,275396.09,Virginia,TRUE
11/17/21,1047517.88,0,1542478.24,280922.65,Virginia,TRUE
11/18/21,578638.84,0,1603597.01,342041.42,Virginia,TRUE
11/19/21,1103331.24,0,1593951.08,332395.49,Virginia,TRUE
11/20/21,849356.4,0,1795443.6,533888.01,Virginia,TRUE
11/21/21,1164338.67,0,1842028.45,580472.86,Virginia,TRUE
11/22/21,1574564.91,0,2056317.2,794761.61,Virginia,TRUE
11/23/21,2048798.41,1,1936417.84,674862.25,Virginia,TRUE
11/24/21,1113208.84,0,1964537.76,702982.16,Virginia,TRUE
11/25/21,1682937.57,0,1888661.29,627105.7,Virginia,TRUE
11/26/21,783270.56,0,1765638.06,504082.47,Virginia,TRUE
11/27/21,971377.48,0,1578504.14,316948.55,Virginia,TRUE
11/28/21,593990.08,0,1637892.18,376336.59,Virginia,TRUE
11/29/21,982186.85,0,1581422.72,319867.13,Virginia,TRUE
11/30/21,720998.78,0,1539624.81,278069.22,Virginia,TRUE
12/1/21,1268522.1,0,1589609.79,328054.2,Virginia,TRUE
12/2/21,891928.78,0,1654116.97,392561.38,Virginia,TRUE
12/3/21,1009920.1,0,1628313.88,366758.29,Virginia,TRUE
12/4/21,1246454.01,0,1615281.85,353726.25,Virginia,TRUE
12/5/21,1006326.98,0,1621659.83,360104.24,Virginia,TRUE
12/6/21,1070349.77,0,1710193.88,448638.29,Virginia,TRUE
12/7/21,611912.34,0,1646086.56,384530.97,Virginia,TRUE
12/8/21,1052764.95,0,1703085.83,441530.24,Virginia,TRUE
12/9/21,1115944.6,0,1700376.04,438820.45,Virginia,TRUE
12/10/21,1080403.74,0,1673128.08,411572.49,Virginia,TRUE
12/11/21,1570630.59,0,1729086.84,467531.25,Virginia,TRUE
12/12/21,948145.1,0,1678424.47,416868.88,Virginia,TRUE
12/13/21,1148398.61,0,1709139.59,447584,Virginia,TRUE
12/14/21,985761.46,0,1750802.67,489247.08,Virginia,TRUE
12/15/21,437725.35,1,1783750.61,522195.02,Virginia,TRUE
12/16/21,935227.88,0,2022789.85,761234.26,Virginia,TRUE
12/17/21,1891280.19,0,2096829.11,835273.52,Virginia,TRUE
12/18/21,1726447.83,0,2091012.95,829457.35,Virginia,TRUE
12/19/21,2582206.43,1,2180927.94,919372.35,Virginia,TRUE
12/20/21,1935458,0,2486868.57,1225312.98,Virginia,TRUE
12/21/21,927186.1,1,2211126.53,949570.94,Virginia,TRUE
12/22/21,806727.26,1,2201853.46,940297.87,Virginia,TRUE
12/23/21,2681089.77,1,1952650.87,691095.27,Virginia,TRUE
12/24/21,480320.82,1,1764776.13,503220.53,Virginia,TRUE
12/25/21,1586718.01,0,1725204.6,463649.01,Virginia,TRUE
12/26/21,798574.89,0,1735342.27,473786.67,Virginia,TRUE
12/27/21,889119.4,0,1556368.48,294812.89,Virginia,TRUE
12/28/21,632323.23,0,1554063.01,292507.42,Virginia,TRUE
12/29/21,617287.87,0,1508395.38,246839.79,Virginia,TRUE
12/30/21,1032550.73,0,1554659.23,293103.63,Virginia,TRUE
12/31/21,983417.45,0,1564351.88,302796.29,Virginia,TRUE
1/1/22,1192226.26,0,1584123.48,322567.89,Virginia,TRUE
1/2/22,1083208.43,0,1647502.27,385946.67,Virginia,TRUE
1/3/22,1225752.58,0,1652029.94,390474.35,Virginia,TRUE
1/4/22,752862.18,0,1576529.81,314974.21,Virginia,TRUE
1/5/22,800536.36,0,1541106.76,279551.17,Virginia,TRUE
1/6/22,668521.93,0,1567343.76,305788.17,Virginia,TRUE
1/7/22,974151.39,0,1490066.58,228510.99,Virginia,TRUE
1/8/22,869446.63,0,1510764.54,249208.94,Virginia,TRUE
1/9/22,1227654.07,0,1536975.98,275420.39,Virginia,TRUE
1/10/22,953596.87,0,1611165.66,349610.07,Virginia,TRUE
1/11/22,879885.66,0,1483375.48,221819.89,Virginia,TRUE
1/12/22,723613.46,0,1498266.46,236710.87,Virginia,TRUE
1/13/22,792127.16,0,1411033.59,149478,Virginia,TRUE
1/14/22,598855.02,0,1422838.6,161283.01,Virginia,TRUE
1/15/22,898865.13,0,1492300.57,230744.98,Virginia,TRUE
1/16/22,577810.62,0,1549606.38,288050.79,Virginia,TRUE
1/17/22,1305016.5,0,1571945.54,310389.95,Virginia,TRUE
1/18/22,1348257.27,0,1550620.83,289065.24,Virginia,TRUE
1/19/22,864351.11,0,1548153.18,286597.59,Virginia,TRUE
1/20/22,552778.72,0,1632623.54,371067.95,Virginia,TRUE
1/21/22,968816.98,0,1582717.72,321162.13,Virginia,TRUE
1/22/22,806773.23,0,1523020.7,261465.11,Virginia,TRUE
1/23/22,1129889.78,0,1551190.21,289634.62,Virginia,TRUE
1/24/22,1224460.33,0,1584699.58,323143.99,Virginia,TRUE
1/25/22,912515.92,0,1454190.93,192635.34,Virginia,TRUE
1/26/22,801134.65,0,1457200.74,195645.15,Virginia,TRUE
1/27/22,391621.77,0,1527237.78,265682.19,Virginia,TRUE
1/28/22,574491.31,0,1389955.88,128400.29,Virginia,TRUE
1/29/22,753023.59,0,1368439.01,106883.41,Virginia,TRUE
1/30/22,1580935.66,1,1382809.25,121253.66,Virginia,TRUE
1/31/22,532271.62,0,1504701.27,243145.68,Virginia,TRUE
2/1/22,744035.6,0,1514401.34,252845.75,Virginia,TRUE
2/2/22,641323.36,0,1588386.31,326830.72,Virginia,TRUE
2/3/22,849143.38,0,1418135.28,156579.69,Virginia,TRUE
2/4/22,1161626.64,0,1448363.07,186807.48,Virginia,TRUE
2/5/22,1196100.09,0,1526115.15,264559.56,Virginia,TRUE
2/6/22,349965.09,1,1678429.08,416873.49,Virginia,TRUE
2/7/22,1012650.71,0,1775587.53,514031.93,Virginia,TRUE
2/8/22,1270437.97,0,1606818.29,345262.7,Virginia,TRUE
2/9/22,1447117.84,0,1565849.86,304294.26,Virginia,TRUE
2/10/22,1133529.95,0,1705724.2,444168.61,Virginia,TRUE
2/11/22,499476.9,0,1652791.59,391236,Virginia,TRUE
2/12/22,834502.68,0,1616776.77,355221.18,Virginia,TRUE
2/13/22,1289872.13,0,1506411.27,244855.68,Virginia,TRUE
2/14/22,910907.02,0,1603614.51,342058.91,Virginia,TRUE
2/15/22,1000472.02,0,1551616.82,290061.23,Virginia,TRUE
2/16/22,414156.32,0,1584027.87,322472.28,Virginia,TRUE
2/17/22,1418230.08,0,1522045.6,260490.01,Virginia,TRUE
2/18/22,654727.96,0,1469789.13,208233.53,Virginia,TRUE
2/19/22,986561.71,0,1458241.32,196685.73,Virginia,TRUE
2/20/22,816782.86,0,1683497.04,421941.45,Virginia,TRUE
2/21/22,813896.3,0,1619991.59,358435.99,Virginia,TRUE
2/22/22,901775.17,0,1571354.71,309799.12,Virginia,TRUE
2/23/22,1730543.34,1,1530974.59,269419,Virginia,TRUE
2/24/22,577969.37,0,1567456.07,305900.48,Virginia,TRUE
2/25/22,833504.69,0,1647849.32,386293.73,Virginia,TRUE
2/26/22,629082.57,0,1661698.96,400143.37,Virginia,TRUE
2/27/22,1032939.85,0,1541794.59,280238.99,Virginia,TRUE
2/28/22,1645433.65,0,1651627.71,390072.12,Virginia,TRUE
3/1/22,980860.39,0,1528670.42,267114.83,Virginia,TRUE
3/2/22,630809.71,0,1587438.93,325883.33,Virginia,TRUE
3/3/22,951078.75,0,1544958.04,283402.45,Virginia,TRUE
3/4/22,492038.54,0,1361114.65,99559.06,Virginia,TRUE
3/5/22,965643.74,0,1318038.53,56482.94,Virginia,TRUE
3/6/22,696360.3,0,1330243.16,68687.57,Virginia,TRUE
3/7/22,627314.48,0,1379449.39,117893.8,Virginia,TRUE
3/8/22,661465.35,0,1532283.27,270727.68,Virginia,TRUE
3/9/22,455839.07,0,1544952.8,283397.2,Virginia,TRUE
3/10/22,899799.87,0,1579047.75,317492.15,Virginia,TRUE
3/11/22,2081110.6,1,1638868.21,377312.62,Virginia,TRUE
3/12/22,979512.05,0,1667336.87,405781.28,Virginia,TRUE
3/13/22,895811.59,0,1762039.67,500484.08,Virginia,TRUE
3/14/22,1314842.29,0,1778094.39,516538.8,Virginia,TRUE
3/15/22,842883.76,0,1542138.12,280582.53,Virginia,TRUE
3/16/22,858355.64,0,1540692.04,279136.45,Virginia,TRUE
3/17/22,616460.42,0,1502878.44,241322.85,Virginia,TRUE
3/18/22,948651.58,0,1430984.61,169429.02,Virginia,TRUE
3/19/22,894571.13,0,1419812.05,158256.45,Virginia,TRUE
3/20/22,591903.05,0,1529277.28,267721.69,Virginia,TRUE
3/21/22,1080370.05,0,1610578.53,349022.94,Virginia,TRUE
3/22/22,746813.61,0,1565616.28,304060.69,Virginia,TRUE
3/23/22,1364209.26,0,1522840.22,261284.62,Virginia,TRUE
3/24/22,789846.65,0,1558842.02,297286.43,Virginia,TRUE
3/25/22,1153150.71,0,1584395.09,322839.5,Virginia,TRUE
3/26/22,520320.33,0,1525340.43,263784.84,Virginia,TRUE
3/27/22,804702.33,0,1550337.51,288781.91,Virginia,TRUE
3/28/22,1528026.09,0,1610361.51,348805.92,Virginia,TRUE
3/29/22,315568.79,0,1514793.25,253237.66,Virginia,TRUE
3/30/22,1278785.77,0,1540252.35,278696.76,Virginia,TRUE
3/31/22,814292.18,0,1557990.57,296434.98,Virginia,TRUE
4/1/22,1003407.77,0,1397260.47,135704.88,Virginia,TRUE
4/2/22,623715.65,0,1502271.81,240716.22,Virginia,TRUE
4/3/22,889656.53,0,1430382.13,168826.54,Virginia,TRUE
4/4/22,671700,0,1619478,357922.41,Virginia,TRUE
4/5/22,1032785.92,0,1570644.12,309088.53,Virginia,TRUE
4/6/22,515154.99,0,1595280.33,333724.74,Virginia,TRUE
4/7/22,1742240.77,1,1635995.72,374440.13,Virginia,TRUE
4/8/22,1180805.45,0,1641633.55,380077.96,Virginia,TRUE
4/9/22,721350.81,0,1621785.29,360229.69,Virginia,TRUE
4/10/22,1135450.91,0,1761078.81,499523.22,Virginia,TRUE
4/11/22,979949.4,0,1690438.66,428883.06,Virginia,TRUE
4/12/22,875985.83,0,1560119.07,298563.48,Virginia,TRUE
4/13/22,1229806.64,0,1574800.32,313244.72,Virginia,TRUE
