Date,State,Daily_Sales,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Flag
2023-04-08,Virginia,1961886.46,58.42,3.96,174.7,7.49,0
2023-04-09,California,1164985.44,54.98,4.02,157.08,7.67,0
2023-04-09,Florida,1279505.86,66.26,3.89,210.24,6.23,0
2023-04-09,Ohio,1635884.37,47.9,4.07,164.99,7.31,0
2023-04-09,Texas,1592719.45,62.37,4.0,170.37,8.39,0
2023-04-09,Virginia,1136733.91,59.99,4.0,174.79,7.49,0
2023-04-10,California,2416645.28,54.99,4.02,157.08,7.67,0
2023-04-10,Florida,984441.06,66.26,3.89,210.23,6.23,0
2023-04-10,Ohio,1086661.66,47.89,4.07,164.99,7.31,0
2023-04-10,Texas,1409791.71,62.38,4.0,170.37,8.39,0
2023-04-10,Virginia,1445298.87,59.99,4.0,174.79,7.49,0
2023-04-11,California,973733.65,54.99,4.02,157.08,7.67,0
2023-04-11,Florida,1825986.42,66.26,3.89,210.23,6.23,0
2023-04-11,Ohio,1680682.44,47.89,4.07,165.0,7.32,0
2023-04-11,Texas,832889.19,62.38,4.01,170.37,8.39,0
2023-04-11,Virginia,928140.32,59.99,4.0,174.79,7.49,0
2023-04-12,California,2477858.83,54.99,4.02,157.08,7.67,0
2023-04-12,Florida,1130626.36,66.26,3.89,210.23,6.23,0
2023-04-12,Ohio,1462112.07,47.9,4.07,164.99,7.32,0
2023-04-12,Texas,479130.6,62.37,4.01,170.37,8.39,0
2023-04-12,Virginia,721066.53,59.99,4.0,174.79,7.49,0
2023-04-13,California,1507594.23,54.99,4.02,157.08,7.67,0
2023-04-13,Florida,2388527.65,66.26,3.89,210.24,6.23,0
2023-04-13,Ohio,2078591.73,47.9,4.07,165.0,7.31,0
2023-04-13,Texas,900164.2,62.37,4.0,170.37,8.39,0
2023-04-13,Virginia,784889.87,59.99,4.0,174.78,7.49,0
2023-04-14,California,1526093.44,54.99,4.02,157.08,7.67,0
2023-04-14,Florida,1276157.49,66.26,3.89,210.23,6.23,0
2023-04-14,Ohio,1988903.13,47.9,4.07,165.0,7.31,0
2023-04-14,Texas,1277953.67,62.38,4.0,170.37,8.39,0
2023-04-14,Virginia,1053453.72,59.99,4.0,174.78,7.49,0
2023-04-15,California,1319728.05,54.99,4.02,157.08,7.67,0
2023-04-15,Florida,1171923.15,66.26,3.89,210.24,6.23,0
2023-04-15,Ohio,902399.81,47.9,4.07,164.99,7.31,0
2023-04-15,Texas,755085.74,62.37,4.01,170.37,8.39,0
2023-04-15,Virginia,1032901.47,59.99,4.0,174.78,7.49,0
2023-04-16,California,1672785.33,58.5,4.01,157.1,7.67,0
2023-04-16,Florida,729647.49,64.44,3.88,210.27,6.23,0
2023-04-16,Ohio,2013448.35,58.8,4.07,165.05,7.31,0
2023-04-16,Texas,873753.58,63.38,3.99,170.39,8.39,0
2023-04-16,Virginia,1151362.24,61.66,3.98,174.81,7.49,0
2023-04-17,California,1408707.1,58.5,4.01,157.1,7.67,0
2023-04-17,Florida,1751623.24,64.44,3.88,210.27,6.23,0
2023-04-17,Ohio,1036338.93,58.8,4.07,165.04,7.31,0
2023-04-17,Texas,444841.55,63.38,3.99,170.39,8.39,0
2023-04-17,Virginia,1193042.2,61.66,3.98,174.81,7.49,0
2023-04-18,California,1047152.21,58.5,4.01,157.1,7.67,0
2023-04-18,Florida,1468824.91,64.45,3.88,210.27,6.23,0
2023-04-18,Ohio,2072863.3,58.8,4.07,165.05,7.31,0
2023-04-18,Texas,620937.6,63.38,3.99,170.4,8.39,0
2023-04-18,Virginia,725751.75,61.66,3.98,174.81,7.49,0
2023-04-19,California,1747678.59,58.5,4.01,157.1,7.67,0
2023-04-19,Florida,2153371.1,64.44,3.88,210.27,6.23,0
2023-04-19,Ohio,1685961.46,58.8,4.07,165.05,7.31,0
2023-04-19,Texas,1631045.67,63.38,3.99,170.4,8.39,0
2023-04-19,Virginia,631347.28,61.66,3.98,174.81,7.49,0
2023-04-20,California,2896644.41,58.5,4.01,157.1,7.67,0
2023-04-20,Florida,1287685.18,64.44,3.88,210.27,6.23,0
2023-04-20,Ohio,1157942.42,58.8,4.07,165.05,7.32,0
2023-04-20,Texas,1212371.11,63.38,3.99,170.39,8.39,0
2023-04-20,Virginia,1465452.36,61.66,3.98,174.82,7.49,0
2023-04-21,California,1111526.14,58.5,4.01,157.1,7.67,0
2023-04-21,Florida,513072.61,64.44,3.88,210.27,6.23,0
2023-04-21,Ohio,1616558.96,58.8,4.07,165.05,7.32,0
2023-04-21,Texas,1440914.84,63.37,3.99,170.4,8.39,0
2023-04-21,Virginia,889479.11,61.66,3.98,174.82,7.49,0
2023-04-22,California,1162687.85,58.5,4.01,157.1,7.67,0
2023-04-22,Florida,1702440.66,64.45,3.88,210.26,6.23,0
2023-04-22,Ohio,1013323.25,58.8,4.07,165.04,7.31,0
2023-04-22,Texas,831526.9,63.38,3.99,170.39,8.39,0
2023-04-22,Virginia,710420.11,61.66,3.98,174.82,7.49,0
2023-04-23,California,1918166.34,62.26,3.99,157.12,7.67,0
2023-04-23,Florida,1226593.18,68.85,3.82,210.31,6.23,0
2023-04-23,Ohio,1104654.37,49.41,4.04,165.1,7.31,0
2023-04-23,Texas,995165.66,66.84,3.95,170.41,8.39,0
2023-04-23,Virginia,1281214.42,66.52,3.94,174.84,7.49,0
2023-04-24,California,1327670.42,62.25,3.99,157.12,7.67,0
2023-04-24,Florida,977089.3,68.85,3.82,210.31,6.23,0
2023-04-24,Ohio,2400985.26,49.41,4.04,165.1,7.31,0
2023-04-24,Texas,964877.89,66.84,3.95,170.42,8.39,0
2023-04-24,Virginia,570826.62,66.52,3.94,174.84,7.49,0
2023-04-25,California,1659372.08,62.26,3.99,157.12,7.67,0
2023-04-25,Florida,1018901.14,68.85,3.82,210.3,6.23,0
2023-04-25,Ohio,1154415.04,49.41,4.04,165.11,7.31,0
2023-04-25,Texas,1339769.25,66.84,3.95,170.42,8.39,0
2023-04-25,Virginia,525236.24,66.52,3.94,174.84,7.49,0
2023-04-26,California,1558733.08,62.26,3.99,157.12,7.67,0
2023-04-26,Florida,1937592.73,68.85,3.82,210.3,6.23,0
2023-04-26,Ohio,1227521.97,49.42,4.04,165.1,7.32,0
2023-04-26,Texas,943004.99,66.84,3.95,170.42,8.39,0
2023-04-26,Virginia,516014.06,66.53,3.94,174.84,7.49,0
2023-04-27,California,1330782.71,62.26,3.99,157.13,7.67,0
2023-04-27,Florida,965794.97,68.85,3.82,210.31,6.23,0
2023-04-27,Ohio,1217154.44,49.41,4.04,165.11,7.32,0
2023-04-27,Texas,803411.14,66.84,3.95,170.42,8.39,0
2023-04-27,Virginia,1470906.36,66.52,3.94,174.84,7.49,0
2023-04-28,California,1871260.97,62.26,3.99,157.13,7.67,0
2023-04-28,Florida,1931985.07,68.85,3.82,210.3,6.23,0
2023-04-28,Ohio,1308925.47,49.41,4.04,165.11,7.32,0
2023-04-28,Texas,710068.13,66.84,3.95,170.43,8.39,0
2023-04-28,Virginia,1082194.76,66.52,3.94,174.84,7.49,0
2023-04-29,California,854594.92,62.26,3.99,157.12,7.67,0
2023-04-29,Florida,1312538.66,68.85,3.82,210.31,6.23,0
2023-04-29,Ohio,1960832.68,49.41,4.04,165.11,7.32,0
2023-04-29,Texas,1003169.74,66.84,3.95,170.42,8.39,0
2023-04-29,Virginia,1245374.86,66.52,3.94,174.84,7.49,0
2023-04-30,California,2038499.33,60.29,3.96,157.15,7.67,0
2023-04-30,Florida,1717037.32,73.89,3.77,210.35,6.23,0
2023-04-30,Ohio,1034558.62,54.73,4.0,165.17,7.31,0
2023-04-30,Texas,1603121.83,68.72,3.91,170.45,8.39,0
2023-04-30,Virginia,518838.05,65.76,3.91,174.86,7.49,0
2023-05-01,California,2331350.56,60.29,3.96,157.14,7.67,0
2023-05-01,Florida,1014559.14,73.89,3.77,210.35,6.23,0
2023-05-01,Ohio,906022.54,54.73,4.0,165.16,7.31,0
2023-05-01,Texas,641532.36,68.72,3.91,170.44,8.39,0
2023-05-01,Virginia,624594.86,65.75,3.91,174.86,7.49,0
2023-05-02,California,1239421.68,60.29,3.96,157.15,7.67,0
2023-05-02,Florida,1392957.02,73.89,3.77,210.34,6.23,0
2023-05-02,Ohio,2276297.11,54.73,4.0,165.16,7.32,0
2023-05-02,Texas,1137703.42,68.72,3.91,170.46,8.39,0
2023-05-02,Virginia,1000563.02,65.75,3.91,174.86,7.49,0
2023-05-03,California,960663.13,60.29,3.96,157.15,7.67,0
2023-05-03,Florida,1287761.53,73.89,3.77,210.34,6.23,0
2023-05-03,Ohio,1678742.75,54.72,4.0,165.15,7.31,0
2023-05-03,Texas,1402829.56,68.72,3.91,170.45,8.39,0
2023-05-03,Virginia,1548127.82,65.75,3.91,174.87,7.49,0
2023-05-04,California,1672130.27,60.29,3.96,157.15,7.67,0
2023-05-04,Florida,883215.53,73.89,3.77,210.34,6.23,0
2023-05-04,Ohio,2852295.44,54.73,4.0,165.16,7.31,0
2023-05-04,Texas,772285.71,68.72,3.91,170.45,8.39,0
2023-05-04,Virginia,1470758.52,65.76,3.91,174.87,7.49,0
2023-05-05,California,1256340.77,60.29,3.96,157.14,7.67,0
2023-05-05,Florida,1352123.82,73.89,3.77,210.34,6.23,0
2023-05-05,Ohio,1166736.0,54.73,4.0,165.16,7.32,0
2023-05-05,Texas,772067.23,68.72,3.91,170.45,8.39,0
2023-05-05,Virginia,922944.99,65.76,3.91,174.87,7.49,0
2023-05-06,California,1696969.38,60.29,3.96,157.15,7.67,0
2023-05-06,Florida,2490818.52,73.89,3.77,210.34,6.23,0
2023-05-06,Ohio,1292909.35,54.73,4.0,165.16,7.31,0
2023-05-06,Texas,1005277.96,68.72,3.91,170.45,8.39,0
2023-05-06,Virginia,1162142.77,65.75,3.91,174.87,7.49,0
2023-05-07,California,1562885.22,62.37,3.94,157.17,7.67,0
2023-05-07,Florida,1256025.84,69.0,3.71,210.38,6.23,0
2023-05-07,Ohio,1100566.61,58.47,3.94,165.22,7.31,0
2023-05-07,Texas,1539525.15,68.46,3.88,170.48,8.39,0
2023-05-07,Virginia,800286.68,65.88,3.89,174.89,7.49,0
2023-05-08,California,1632641.61,62.37,3.94,157.16,7.67,0
2023-05-08,Florida,1293554.31,69.0,3.71,210.38,6.23,0
2023-05-08,Ohio,1758539.39,58.47,3.94,165.22,7.32,0
2023-05-08,Texas,1000438.89,68.45,3.88,170.47,8.39,0
2023-05-08,Virginia,976908.8,65.88,3.89,174.89,7.49,0
2023-05-09,California,1254624.61,62.37,3.94,157.17,7.67,0
2023-05-09,Florida,1983624.24,69.0,3.71,210.39,6.23,0
2023-05-09,Ohio,1147261.27,58.47,3.94,165.22,7.31,0
2023-05-09,Texas,898686.17,68.46,3.88,170.48,8.39,0
2023-05-09,Virginia,1526712.19,65.88,3.89,174.89,7.49,0
2023-05-10,California,1767767.17,62.37,3.94,157.16,7.67,0
2023-05-10,Florida,1896729.81,69.0,3.71,210.37,6.23,0
2023-05-10,Ohio,1075008.94,58.47,3.94,165.22,7.31,0
2023-05-10,Texas,691128.17,68.46,3.88,170.48,8.39,0
2023-05-10,Virginia,531345.71,65.88,3.89,174.89,7.49,0
2023-05-11,California,1671952.08,62.37,3.94,157.17,7.67,0
2023-05-11,Florida,661250.58,69.0,3.71,210.39,6.23,0
2023-05-11,Ohio,2624675.81,58.47,3.94,165.22,7.32,0
2023-05-11,Texas,1096339.69,68.46,3.88,170.48,8.39,0
2023-05-11,Virginia,1928988.05,65.88,3.89,174.89,7.49,0
2023-05-12,California,1162499.86,62.37,3.94,157.17,7.67,0
2023-05-12,Florida,1053434.92,69.0,3.71,210.38,6.23,0
2023-05-12,Ohio,2110627.61,58.47,3.94,165.21,7.32,0
2023-05-12,Texas,1360271.59,68.46,3.88,170.48,8.39,0
2023-05-12,Virginia,647450.82,65.88,3.89,174.89,7.49,0
2023-05-13,California,2214340.63,62.37,3.94,157.17,7.67,0
2023-05-13,Florida,1767688.65,69.0,3.71,210.38,6.23,0
2023-05-13,Ohio,1596132.18,58.48,3.94,165.21,7.31,0
2023-05-13,Texas,602322.29,68.46,3.88,170.48,8.39,0
2023-05-13,Virginia,733643.36,65.88,3.89,174.89,7.49,0
2023-05-14,California,2797513.17,67.92,3.92,157.15,7.67,0
2023-05-14,Florida,1376508.25,67.38,3.65,210.38,6.23,0
2023-05-14,Ohio,1039174.72,61.28,3.9,165.24,7.32,0
2023-05-14,Texas,962362.43,71.37,3.84,170.47,8.39,0
2023-05-14,Virginia,1187311.81,70.23,3.86,174.89,7.49,0
2023-05-15,California,1348133.33,67.92,3.92,157.16,7.67,0
2023-05-15,Florida,677919.03,67.38,3.65,210.38,6.23,0
2023-05-15,Ohio,1281277.95,61.29,3.9,165.24,7.31,0
2023-05-15,Texas,812822.78,71.37,3.84,170.47,8.39,0
2023-05-15,Virginia,850818.85,70.24,3.86,174.89,7.49,0
2023-05-16,California,2198986.66,67.92,3.92,157.15,7.67,0
2023-05-16,Florida,1961149.16,67.38,3.65,210.4,6.23,0
2023-05-16,Ohio,2119640.49,61.28,3.9,165.24,7.31,0
2023-05-16,Texas,1155423.77,71.37,3.84,170.47,8.39,0
2023-05-16,Virginia,712224.98,70.23,3.86,174.88,7.49,0
2023-05-17,California,608055.79,67.92,3.92,157.16,7.67,0
2023-05-17,Florida,1366698.62,67.38,3.65,210.39,6.23,0
2023-05-17,Ohio,1541788.78,61.28,3.9,165.23,7.31,0
2023-05-17,Texas,1650918.1,71.37,3.84,170.47,8.39,0
2023-05-17,Virginia,789006.15,70.24,3.86,174.88,7.49,0
2023-05-18,California,1460105.15,67.92,3.92,157.16,7.67,0
2023-05-18,Florida,1292383.29,67.38,3.65,210.39,6.23,0
2023-05-18,Ohio,2060290.58,61.28,3.9,165.23,7.32,0
2023-05-18,Texas,688910.3,71.37,3.84,170.47,8.39,0
2023-05-18,Virginia,1358476.41,70.24,3.86,174.89,7.49,0
2023-05-19,California,2020085.23,67.92,3.92,157.16,7.67,0
2023-05-19,Florida,1284671.02,67.38,3.65,210.38,6.23,0
2023-05-19,Ohio,1514935.41,61.28,3.9,165.23,7.31,0
2023-05-19,Texas,845550.78,71.37,3.84,170.47,8.39,0
2023-05-19,Virginia,1115069.14,70.24,3.86,174.88,7.49,0
2023-05-20,California,909153.88,67.92,3.92,157.15,7.67,0
2023-05-20,Florida,2066480.28,67.38,3.65,210.39,6.23,0
2023-05-20,Ohio,1570428.74,61.28,3.9,165.23,7.32,0
2023-05-20,Texas,1140557.6,71.37,3.84,170.47,8.39,0
2023-05-20,Virginia,1059106.58,70.23,3.86,174.89,7.49,0
2023-05-21,California,2231740.04,69.38,3.89,157.13,7.67,0
2023-05-21,Florida,732962.0,74.95,3.59,210.38,6.23,0
2023-05-21,Ohio,1825363.47,66.96,3.85,165.24,7.32,0
2023-05-21,Texas,980311.36,74.44,3.8,170.45,8.39,0
2023-05-21,Virginia,906875.49,73.25,3.82,174.87,7.49,0
2023-05-22,California,1065902.53,69.38,3.89,157.13,7.67,0
2023-05-22,Florida,1985692.94,74.95,3.59,210.38,6.23,0
2023-05-22,Ohio,1584603.97,66.96,3.85,165.24,7.31,0
2023-05-22,Texas,1033254.75,74.44,3.8,170.46,8.39,0
2023-05-22,Virginia,1116300.04,73.25,3.82,174.87,7.49,0
2023-05-23,California,2033992.54,69.38,3.89,157.13,7.67,0
2023-05-23,Florida,1146512.92,74.95,3.59,210.39,6.23,0
2023-05-23,Ohio,1203559.94,66.95,3.85,165.24,7.31,0
2023-05-23,Texas,985176.18,74.44,3.8,170.45,8.39,0
2023-05-23,Virginia,453395.36,73.25,3.82,174.88,7.49,0
2023-05-24,California,1657599.3,69.38,3.89,157.13,7.67,0
2023-05-24,Florida,3086736.97,74.95,3.59,210.39,6.23,0
2023-05-24,Ohio,1191921.06,66.95,3.85,165.24,7.32,0
2023-05-24,Texas,1312717.92,74.44,3.8,170.45,8.39,0
2023-05-24,Virginia,1350447.23,73.25,3.82,174.87,7.49,0
2023-05-25,California,2010559.73,69.38,3.89,157.13,7.67,0
2023-05-25,Florida,1113520.2,74.95,3.59,210.38,6.23,0
2023-05-25,Ohio,2162066.45,66.96,3.85,165.24,7.31,0
2023-05-25,Texas,1001402.18,74.44,3.8,170.46,8.39,0
2023-05-25,Virginia,1667211.58,73.25,3.82,174.87,7.49,0
2023-05-26,California,1402813.99,69.38,3.89,157.13,7.67,0
2023-05-26,Florida,959851.32,74.95,3.59,210.39,6.23,0
2023-05-26,Ohio,1826773.99,66.95,3.85,165.24,7.32,0
2023-05-26,Texas,1028074.13,74.44,3.8,170.46,8.39,0
2023-05-26,Virginia,921653.18,73.25,3.82,174.87,7.49,0
2023-05-27,California,1076553.69,69.38,3.89,157.13,7.67,0
2023-05-27,Florida,931709.31,74.95,3.59,210.39,6.23,0
2023-05-27,Ohio,2206849.73,66.95,3.85,165.24,7.31,0
2023-05-27,Texas,845032.63,74.44,3.8,170.46,8.39,0
2023-05-27,Virginia,853325.08,73.25,3.82,174.87,7.49,0
2023-05-28,California,2408981.3,69.73,3.87,157.11,7.67,0
2023-05-28,Florida,1462350.69,76.56,3.53,210.39,6.23,0
2023-05-28,Ohio,1041559.71,70.06,3.79,165.24,7.31,0
2023-05-28,Texas,1298137.16,75.29,3.77,170.44,8.39,0
2023-05-28,Virginia,1234592.81,73.08,3.79,174.85,7.49,0
2023-05-29,California,2511971.66,69.73,3.87,157.11,7.67,1
2023-05-29,Florida,3010492.36,76.56,3.53,210.39,6.23,1
2023-05-29,Ohio,2621887.58,70.06,3.79,165.25,7.32,1
2023-05-29,Texas,448743.32,75.28,3.77,170.44,8.39,1
2023-05-29,Virginia,1359695.88,73.08,3.79,174.85,7.49,1
2023-05-30,California,1341421.99,69.73,3.87,157.1,7.67,0
2023-05-30,Florida,1080766.42,76.56,3.53,210.38,6.23,0
2023-05-30,Ohio,2328813.03,70.06,3.79,165.23,7.32,0
2023-05-30,Texas,1107440.92,75.28,3.77,170.43,8.39,0
2023-05-30,Virginia,663376.57,73.09,3.79,174.85,7.49,0
2023-05-31,California,2445315.68,69.73,3.87,157.1,7.67,0
2023-05-31,Florida,945262.57,76.56,3.53,210.39,6.23,0
2023-05-31,Ohio,1442461.8,70.06,3.79,165.24,7.32,0
2023-05-31,Texas,1322695.99,75.29,3.77,170.44,8.39,0
2023-05-31,Virginia,1556177.28,73.08,3.79,174.85,7.49,0
2023-06-01,California,1118830.76,69.73,3.87,157.11,7.67,0
2023-06-01,Florida,1342874.15,76.56,3.53,210.39,6.23,0
2023-06-01,Ohio,1157390.82,70.06,3.79,165.24,7.32,0
2023-06-01,Texas,1015979.74,75.28,3.77,170.44,8.39,0
2023-06-01,Virginia,840229.83,73.09,3.79,174.85,7.49,0
2023-06-02,California,1555081.41,69.73,3.87,157.1,7.67,0
2023-06-02,Florida,1114453.53,76.56,3.53,210.38,6.23,0
2023-06-02,Ohio,2410393.36,70.06,3.79,165.24,7.31,0
2023-06-02,Texas,1470565.39,75.28,3.77,170.43,8.39,0
2023-06-02,Virginia,1334731.68,73.09,3.79,174.86,7.49,0
2023-06-03,California,879885.73,69.73,3.87,157.11,7.67,0
2023-06-03,Florida,2183327.51,76.56,3.53,210.39,6.23,0
2023-06-03,Ohio,1396482.27,70.06,3.79,165.24,7.32,0
2023-06-03,Texas,792397.35,75.28,3.77,170.43,8.39,0
2023-06-03,Virginia,659890.47,73.08,3.79,174.85,7.49,0
2023-06-04,California,1236889.45,70.1,3.81,157.08,7.67,0
2023-06-04,Florida,1620369.04,77.17,3.48,210.38,6.23,0
2023-06-04,Ohio,1598350.97,61.34,3.74,165.24,7.32,0
2023-06-04,Texas,792650.38,76.5,3.69,170.42,8.39,0
2023-06-04,Virginia,516274.71,74.85,3.72,174.84,7.49,0
2023-06-05,California,1842442.36,70.1,3.81,157.08,7.67,0
2023-06-05,Florida,763708.99,77.17,3.48,210.38,6.23,0
2023-06-05,Ohio,662027.65,61.34,3.74,165.24,7.31,0
2023-06-05,Texas,818955.75,76.5,3.69,170.42,8.39,0
2023-06-05,Virginia,914283.92,74.85,3.72,174.84,7.49,0
2023-06-06,California,1427154.35,70.1,3.81,157.08,7.67,0
2023-06-06,Florida,1466837.98,77.17,3.48,210.38,6.23,0
2023-06-06,Ohio,2645069.08,61.34,3.74,165.25,7.31,0
2023-06-06,Texas,533914.92,76.5,3.69,170.42,8.39,0
2023-06-06,Virginia,810498.1,74.85,3.72,174.83,7.49,0
2023-06-07,California,1519780.27,70.1,3.81,157.08,7.67,0
2023-06-07,Florida,1820092.02,77.17,3.48,210.38,6.23,0
2023-06-07,Ohio,1433923.35,61.35,3.74,165.24,7.31,0
2023-06-07,Texas,1348514.37,76.5,3.69,170.41,8.39,0
2023-06-07,Virginia,1497453.91,74.85,3.72,174.84,7.49,0
2023-06-08,California,2009745.64,70.1,3.81,157.08,7.67,0
2023-06-08,Florida,1841059.29,77.17,3.48,210.37,6.23,0
2023-06-08,Ohio,1798691.97,61.34,3.74,165.24,7.31,0
2023-06-08,Texas,594305.67,76.5,3.69,170.42,8.39,0
2023-06-08,Virginia,1789762.96,74.85,3.72,174.83,7.49,0
2023-06-09,California,1399493.36,70.1,3.81,157.08,7.67,0
2023-06-09,Florida,1103911.37,77.17,3.48,210.38,6.23,0
2023-06-09,Ohio,1442673.68,61.35,3.74,165.24,7.31,0
2023-06-09,Texas,1598351.87,76.5,3.69,170.42,8.39,0
2023-06-09,Virginia,1438041.33,74.85,3.72,174.83,7.49,0
2023-06-10,California,2501094.44,70.1,3.81,157.08,7.67,0
2023-06-10,Florida,1975696.01,77.17,3.48,210.38,6.23,0
2023-06-10,Ohio,2385926.6,61.34,3.74,165.24,7.32,0
2023-06-10,Texas,1932201.53,76.49,3.69,170.42,8.39,0
2023-06-10,Virginia,571024.42,74.85,3.72,174.84,7.49,0
2023-06-11,California,3013763.67,72.63,3.78,157.06,7.67,0
2023-06-11,Florida,1628342.3,78.66,3.42,210.38,6.23,0
2023-06-11,Ohio,1797733.43,68.5,3.67,165.25,7.31,0
2023-06-11,Texas,931385.38,78.55,3.65,170.4,8.39,0
2023-06-11,Virginia,1350884.38,76.88,3.69,174.82,7.49,0
2023-06-12,California,1822858.2,72.63,3.78,157.07,7.67,0
2023-06-12,Florida,1822495.57,78.66,3.42,210.39,6.23,0
2023-06-12,Ohio,1933388.82,68.5,3.67,165.25,7.32,0
2023-06-12,Texas,643778.94,78.56,3.65,170.41,8.39,0
2023-06-12,Virginia,1594630.27,76.88,3.69,174.82,7.49,0
2023-06-13,California,1301617.54,72.64,3.78,157.06,7.67,0
2023-06-13,Florida,2190340.26,78.66,3.42,210.38,6.23,0
2023-06-13,Ohio,563177.5,68.5,3.67,165.26,7.32,0
2023-06-13,Texas,1857029.39,78.56,3.65,170.41,8.39,0
2023-06-13,Virginia,673212.08,76.89,3.69,174.82,7.49,0
2023-06-14,California,1448940.5,72.63,3.78,157.06,7.67,0
2023-06-14,Florida,1126830.2,78.66,3.42,210.39,6.23,0
2023-06-14,Ohio,1473878.98,68.5,3.67,165.26,7.32,0
2023-06-14,Texas,878858.86,78.56,3.65,170.41,8.39,0
2023-06-14,Virginia,613251.74,76.88,3.69,174.83,7.49,0
2023-06-15,California,1172782.82,72.63,3.78,157.06,7.67,0
2023-06-15,Florida,1791693.5,78.66,3.42,210.39,6.23,0
2023-06-15,Ohio,1887131.42,68.5,3.67,165.25,7.31,0
2023-06-15,Texas,940675.03,78.56,3.65,170.41,8.39,0
2023-06-15,Virginia,696267.34,76.89,3.69,174.82,7.49,0
2023-06-16,California,1131146.4,72.63,3.78,157.07,7.67,0
2023-06-16,Florida,719115.81,78.66,3.42,210.39,6.23,0
2023-06-16,Ohio,1713594.61,68.5,3.67,165.26,7.32,0
2023-06-16,Texas,1049656.06,78.56,3.65,170.41,8.39,0
2023-06-16,Virginia,1044968.39,76.88,3.69,174.82,7.49,0
2023-06-17,California,1644226.41,72.63,3.78,157.07,7.67,0
2023-06-17,Florida,1109077.32,78.66,3.42,210.39,6.23,0
2023-06-17,Ohio,2489510.23,68.5,3.67,165.26,7.32,0
2023-06-17,Texas,1039228.35,78.56,3.65,170.41,8.39,0
2023-06-17,Virginia,1316638.97,76.89,3.69,174.82,7.49,0
2023-06-18,California,1674984.44,76.71,3.72,157.06,7.67,0
2023-06-18,Florida,879356.77,78.79,3.39,210.42,6.23,0
2023-06-18,Ohio,877496.95,73.18,3.61,165.29,7.31,0
2023-06-18,Texas,1194495.01,80.98,3.59,170.42,8.39,0
2023-06-18,Virginia,1441754.08,79.17,3.64,174.84,7.49,0
2023-06-19,California,2237169.19,76.71,3.72,157.07,7.67,1
2023-06-19,Florida,1872116.49,78.79,3.39,210.42,6.23,1
2023-06-19,Ohio,2541151.18,73.18,3.61,165.29,7.31,1
2023-06-19,Texas,1243050.43,80.98,3.59,170.42,8.39,1
2023-06-19,Virginia,709286.55,79.18,3.64,174.84,7.49,1
2023-06-20,California,1631877.04,76.71,3.72,157.07,7.67,0
2023-06-20,Florida,2118702.07,78.79,3.39,210.43,6.23,0
2023-06-20,Ohio,1961726.97,73.18,3.61,165.29,7.32,0
2023-06-20,Texas,1380078.17,80.99,3.59,170.42,8.39,0
2023-06-20,Virginia,928640.68,79.18,3.64,174.84,7.49,0
2023-06-21,California,1741631.06,76.71,3.72,157.06,7.67,0
2023-06-21,Florida,952281.58,78.79,3.39,210.43,6.23,0
2023-06-21,Ohio,1867757.98,73.18,3.61,165.29,7.32,0
2023-06-21,Texas,693509.55,80.99,3.59,170.43,8.39,0
2023-06-21,Virginia,1760470.18,79.18,3.64,174.83,7.49,0
2023-06-22,California,1303561.48,76.71,3.72,157.07,7.67,0
2023-06-22,Florida,2168282.87,78.79,3.39,210.41,6.23,0
2023-06-22,Ohio,1502852.36,73.18,3.61,165.29,7.32,0
2023-06-22,Texas,1378964.76,80.98,3.59,170.42,8.39,0
2023-06-22,Virginia,824445.61,79.18,3.64,174.84,7.49,0
2023-06-23,California,1543680.51,76.71,3.72,157.07,7.67,0
2023-06-23,Florida,774202.43,78.79,3.39,210.42,6.23,0
2023-06-23,Ohio,3125178.19,73.18,3.61,165.3,7.32,0
2023-06-23,Texas,1286525.51,80.98,3.59,170.42,8.39,0
2023-06-23,Virginia,1194324.4,79.18,3.64,174.84,7.49,0
2023-06-24,California,1790061.46,76.72,3.72,157.06,7.67,0
2023-06-24,Florida,1776378.93,78.79,3.39,210.42,6.23,0
2023-06-24,Ohio,1033316.82,73.18,3.61,165.3,7.31,0
2023-06-24,Texas,368785.67,80.98,3.59,170.42,8.39,0
2023-06-24,Virginia,418864.21,79.18,3.64,174.84,7.49,0
2023-06-25,California,1884753.27,79.38,3.65,157.07,7.67,0
2023-06-25,Florida,1216045.5,84.08,3.33,210.45,6.23,0
2023-06-25,Ohio,1910058.35,71.36,3.56,165.33,7.32,0
2023-06-25,Texas,700788.18,84.47,3.52,170.44,8.39,0
2023-06-25,Virginia,1133324.0,82.47,3.57,174.85,7.49,0
2023-06-26,California,1234294.25,79.38,3.65,157.07,7.67,0
2023-06-26,Florida,1617543.24,84.08,3.33,210.45,6.23,0
2023-06-26,Ohio,1414181.88,71.36,3.56,165.33,7.32,0
2023-06-26,Texas,1757897.36,84.46,3.51,170.44,8.39,0
2023-06-26,Virginia,1414644.46,82.47,3.56,174.85,7.49,0
2023-06-27,California,1305275.09,79.38,3.65,157.07,7.67,0
2023-06-27,Florida,2435853.72,84.08,3.33,210.46,6.23,0
2023-06-27,Ohio,2025199.87,71.36,3.56,165.32,7.31,0
2023-06-27,Texas,1159501.61,84.46,3.52,170.44,8.39,0
2023-06-27,Virginia,740004.84,82.47,3.56,174.85,7.49,0
